name,fiscal_year,total,month_name,month,fiscal_month,year
valet,2014,116627.0,dec,12,6,2013
real_estate_transfer,2014,12086902.0,dec,12,6,2013
outdoor_ads,2014,226988.0,dec,12,6,2013
other_taxes,2014,0.0,dec,12,6,2013
all_taxes,2014,158162505.0,dec,12,6,2013
real_estate,2014,39229686.0,jan,1,7,2014
wage_city,2014,134450625.0,jan,1,7,2014
wage_pica,2014,38618635.0,jan,1,7,2014
wage,2014,173069260.0,jan,1,7,2014
earnings_city,2014,688695.0,jan,1,7,2014
earnings_pica,2014,303541.0,jan,1,7,2014
earnings,2014,992236.0,jan,1,7,2014
net_profits_city,2014,-299147.0,jan,1,7,2014
net_profits_pica,2014,664572.0,jan,1,7,2014
net_profits,2014,365425.0,jan,1,7,2014
birt,2014,9790245.0,jan,1,7,2014
sales,2014,20520903.0,jan,1,7,2014
amusement,2014,932730.0,jan,1,7,2014
tobacco,2014,327306.0,jan,1,7,2014
parking,2014,5846404.0,jan,1,7,2014
valet,2014,109283.0,jan,1,7,2014
real_estate_transfer,2014,12766225.0,jan,1,7,2014
outdoor_ads,2014,199059.0,jan,1,7,2014
other_taxes,2014,47500.0,jan,1,7,2014
all_taxes,2014,224609514.0,jan,1,7,2014
real_estate,2014,293360733.0,feb,2,8,2014
wage_city,2014,97519013.0,feb,2,8,2014
wage_pica,2014,29161936.0,feb,2,8,2014
wage,2014,126680949.0,feb,2,8,2014
earnings_city,2014,371681.0,feb,2,8,2014
earnings_pica,2014,226173.0,feb,2,8,2014
earnings,2014,597854.0,feb,2,8,2014
net_profits_city,2014,529119.0,feb,2,8,2014
net_profits_pica,2014,-339989.0,feb,2,8,2014
net_profits,2014,189130.0,feb,2,8,2014
birt,2014,4368976.0,feb,2,8,2014
sales,2014,26727005.0,feb,2,8,2014
amusement,2014,1525913.0,feb,2,8,2014
tobacco,2014,267121.0,feb,2,8,2014
parking,2014,5849464.0,feb,2,8,2014
valet,2014,115748.0,feb,2,8,2014
real_estate_transfer,2014,9831101.0,feb,2,8,2014
outdoor_ads,2014,153570.0,feb,2,8,2014
other_taxes,2014,20100.0,feb,2,8,2014
all_taxes,2014,440639544.0,feb,2,8,2014
real_estate,2014,110614651.0,mar,3,9,2014
wage_city,2014,104456113.0,mar,3,9,2014
wage_pica,2014,31170271.0,mar,3,9,2014
wage,2014,135626384.0,mar,3,9,2014
earnings_city,2014,980260.0,mar,3,9,2014
earnings_pica,2014,486205.0,mar,3,9,2014
earnings,2014,1466465.0,mar,3,9,2014
net_profits_city,2014,1124761.0,mar,3,9,2014
net_profits_pica,2014,924982.0,mar,3,9,2014
net_profits,2014,2049743.0,mar,3,9,2014
birt,2014,51033203.0,mar,3,9,2014
sales,2014,19587637.0,mar,3,9,2014
amusement,2014,928868.0,mar,3,9,2014
tobacco,2014,20657.0,mar,3,9,2014
parking,2014,5863536.0,mar,3,9,2014
valet,2014,93138.0,mar,3,9,2014
real_estate_transfer,2014,17468211.0,mar,3,9,2014
outdoor_ads,2014,179828.0,mar,3,9,2014
other_taxes,2014,360.0,mar,3,9,2014
all_taxes,2014,312351223.0,mar,3,9,2014
real_estate,2014,27050983.0,apr,4,10,2014
wage_city,2014,130881999.0,apr,4,10,2014
wage_pica,2014,34972346.0,apr,4,10,2014
wage,2014,165854345.0,apr,4,10,2014
earnings_city,2014,2028278.0,apr,4,10,2014
earnings_pica,2014,983962.0,apr,4,10,2014
earnings,2014,3012240.0,apr,4,10,2014
net_profits_city,2014,7040596.0,apr,4,10,2014
net_profits_pica,2014,5167636.0,apr,4,10,2014
net_profits,2014,12208232.0,apr,4,10,2014
birt,2014,236751644.0,apr,4,10,2014
sales,2014,19190405.0,apr,4,10,2014
amusement,2014,4955149.0,apr,4,10,2014
tobacco,2014,13558.0,apr,4,10,2014
parking,2014,6213099.0,apr,4,10,2014
valet,2014,88815.0,apr,4,10,2014
real_estate_transfer,2014,14823120.0,apr,4,10,2014
outdoor_ads,2014,246046.0,apr,4,10,2014
other_taxes,2014,11100.0,apr,4,10,2014
all_taxes,2014,449294792.0,apr,4,10,2014
real_estate,2014,13685478.0,may,5,11,2014
wage_city,2014,91163535.0,may,5,11,2014
wage_pica,2014,29628857.0,may,5,11,2014
wage,2014,120792392.0,may,5,11,2014
earnings_city,2014,3298075.0,may,5,11,2014
earnings_pica,2014,1720017.0,may,5,11,2014
earnings,2014,5018092.0,may,5,11,2014
net_profits_city,2014,4055406.0,may,5,11,2014
net_profits_pica,2014,2953521.0,may,5,11,2014
net_profits,2014,7008927.0,may,5,11,2014
birt,2014,102049541.0,may,5,11,2014
sales,2014,24060431.0,may,5,11,2014
amusement,2014,1150505.0,may,5,11,2014
tobacco,2014,6691.0,may,5,11,2014
parking,2014,6656024.0,may,5,11,2014
valet,2014,173857.0,may,5,11,2014
real_estate_transfer,2014,15593658.0,may,5,11,2014
outdoor_ads,2014,196024.0,may,5,11,2014
other_taxes,2014,0.0,may,5,11,2014
all_taxes,2014,262089225.0,may,5,11,2014
real_estate,2014,-6661951.0,jun,6,12,2014
wage_city,2014,94261933.0,jun,6,12,2014
wage_pica,2014,28787213.0,jun,6,12,2014
wage,2014,123049146.0,jun,6,12,2014
earnings_city,2014,189450.0,jun,6,12,2014
earnings_pica,2014,129396.0,jun,6,12,2014
earnings,2014,318846.0,jun,6,12,2014
net_profits_city,2014,2277084.0,jun,6,12,2014
net_profits_pica,2014,1257776.0,jun,6,12,2014
net_profits,2014,3534860.0,jun,6,12,2014
birt,2014,14618771.0,jun,6,12,2014
sales,2014,22098724.0,jun,6,12,2014
amusement,2014,614191.0,jun,6,12,2014
tobacco,2014,3533.0,jun,6,12,2014
parking,2014,6364676.0,jun,6,12,2014
valet,2014,135848.0,jun,6,12,2014
real_estate_transfer,2014,20476683.0,jun,6,12,2014
outdoor_ads,2014,534724.0,jun,6,12,2014
other_taxes,2014,-560997.0,jun,6,12,2014
all_taxes,2014,154352669.0,jun,6,12,2014
real_estate,2015,8316062.0,jul,7,1,2014
wage_city,2015,118297559.0,jul,7,1,2014
wage_pica,2015,33344733.0,jul,7,1,2014
wage,2015,151642292.0,jul,7,1,2014
earnings_city,2015,540995.0,jul,7,1,2014
earnings_pica,2015,266330.0,jul,7,1,2014
earnings,2015,807325.0,jul,7,1,2014
net_profits_city,2015,-1886622.0,jul,7,1,2014
net_profits_pica,2015,268741.0,jul,7,1,2014
net_profits,2015,-1617881.0,jul,7,1,2014
birt,2015,4073322.0,jul,7,1,2014
sales,2015,22342454.0,jul,7,1,2014
amusement,2015,1286144.0,jul,7,1,2014
tobacco,2015,46554.0,jul,7,1,2014
parking,2015,6117225.0,jul,7,1,2014
valet,2015,122779.0,jul,7,1,2014
real_estate_transfer,2015,15779695.0,jul,7,1,2014
outdoor_ads,2015,277587.0,jul,7,1,2014
other_taxes,2015,424021.0,jul,7,1,2014
all_taxes,2015,175737775.0,jul,7,1,2014
real_estate,2015,7788848.0,aug,8,2,2014
wage_city,2015,96061793.0,aug,8,2,2014
wage_pica,2015,27858414.0,aug,8,2,2014
wage,2015,123920207.0,aug,8,2,2014
earnings_city,2015,365672.0,aug,8,2,2014
earnings_pica,2015,169456.0,aug,8,2,2014
earnings,2015,535128.0,aug,8,2,2014
net_profits_city,2015,919563.0,aug,8,2,2014
net_profits_pica,2015,-684140.0,aug,8,2,2014
net_profits,2015,235423.0,aug,8,2,2014
birt,2015,1886479.0,aug,8,2,2014
sales,2015,22245801.0,aug,8,2,2014
amusement,2015,3963600.0,aug,8,2,2014
tobacco,2015,3856.0,aug,8,2,2014
parking,2015,6029217.0,aug,8,2,2014
valet,2015,135070.0,aug,8,2,2014
real_estate_transfer,2015,16972306.0,aug,8,2,2014
outdoor_ads,2015,189372.0,aug,8,2,2014
other_taxes,2015,60.0,aug,8,2,2014
all_taxes,2015,156561637.0,aug,8,2,2014
real_estate,2015,7761804.0,sep,9,3,2014
wage_city,2015,95274235.0,sep,9,3,2014
wage_pica,2015,27765505.0,sep,9,3,2014
wage,2015,123039740.0,sep,9,3,2014
earnings_city,2015,323013.0,sep,9,3,2014
earnings_pica,2015,161448.0,sep,9,3,2014
earnings,2015,484461.0,sep,9,3,2014
net_profits_city,2015,1034424.0,sep,9,3,2014
net_profits_pica,2015,830911.0,sep,9,3,2014
net_profits,2015,1865335.0,sep,9,3,2014
birt,2015,17684348.0,sep,9,3,2014
sales,2015,10791624.0,sep,9,3,2014
amusement,2015,1623954.0,sep,9,3,2014
tobacco,2015,3780.0,sep,9,3,2014
parking,2015,6667943.0,sep,9,3,2014
valet,2015,151764.0,sep,9,3,2014
real_estate_transfer,2015,19950113.0,sep,9,3,2014
outdoor_ads,2015,194323.0,sep,9,3,2014
other_taxes,2015,6262.0,sep,9,3,2014
all_taxes,2015,161467587.0,sep,9,3,2014
real_estate,2015,7802377.0,oct,10,4,2014
wage_city,2015,123599085.0,oct,10,4,2014
wage_pica,2015,33518597.0,oct,10,4,2014
wage,2015,157117682.0,oct,10,4,2014
earnings_city,2015,644226.0,oct,10,4,2014
earnings_pica,2015,367184.0,oct,10,4,2014
earnings,2015,1011410.0,oct,10,4,2014
net_profits_city,2015,511043.0,oct,10,4,2014
net_profits_pica,2015,211829.0,oct,10,4,2014
net_profits,2015,722872.0,oct,10,4,2014
birt,2015,7115022.0,oct,10,4,2014
sales,2015,10474434.0,oct,10,4,2014
amusement,2015,817875.0,oct,10,4,2014
tobacco,2015,3592.0,oct,10,4,2014
parking,2015,6175223.0,oct,10,4,2014
valet,2015,141480.0,oct,10,4,2014
real_estate_transfer,2015,13293716.0,oct,10,4,2014
outdoor_ads,2015,256501.0,oct,10,4,2014
other_taxes,2015,812.0,oct,10,4,2014
all_taxes,2015,170835386.0,oct,10,4,2014
real_estate,2015,7549597.0,nov,11,5,2014
wage_city,2015,99823416.0,nov,11,5,2014
wage_pica,2015,31813017.0,nov,11,5,2014
wage,2015,131636433.0,nov,11,5,2014
earnings_city,2015,467201.0,nov,11,5,2014
earnings_pica,2015,235778.0,nov,11,5,2014
earnings,2015,702979.0,nov,11,5,2014
net_profits_city,2015,420518.0,nov,11,5,2014
net_profits_pica,2015,97690.0,nov,11,5,2014
net_profits,2015,518208.0,nov,11,5,2014
birt,2015,728924.0,nov,11,5,2014
sales,2015,11594560.0,nov,11,5,2014
amusement,2015,1146629.0,nov,11,5,2014
tobacco,2015,-298.0,nov,11,5,2014
parking,2015,6571145.0,nov,11,5,2014
valet,2015,127382.0,nov,11,5,2014
real_estate_transfer,2015,13871369.0,nov,11,5,2014
outdoor_ads,2015,215981.0,nov,11,5,2014
other_taxes,2015,-396.0,nov,11,5,2014
all_taxes,2015,142516028.0,nov,11,5,2014
real_estate,2015,9935092.0,dec,12,6,2014
wage_city,2015,102720840.0,dec,12,6,2014
wage_pica,2015,28327572.0,dec,12,6,2014
wage,2015,131048412.0,dec,12,6,2014
earnings_city,2015,332614.0,dec,12,6,2014
earnings_pica,2015,114693.0,dec,12,6,2014
earnings,2015,447307.0,dec,12,6,2014
net_profits_city,2015,2705205.0,dec,12,6,2014
net_profits_pica,2015,-1614738.0,dec,12,6,2014
net_profits,2015,1090467.0,dec,12,6,2014
birt,2015,3803649.0,dec,12,6,2014
sales,2015,10516213.0,dec,12,6,2014
amusement,2015,1068385.0,dec,12,6,2014
tobacco,2015,2606.0,dec,12,6,2014
parking,2015,6285575.0,dec,12,6,2014
valet,2015,144497.0,dec,12,6,2014
real_estate_transfer,2015,23135701.0,dec,12,6,2014
outdoor_ads,2015,205701.0,dec,12,6,2014
other_taxes,2015,18100.0,dec,12,6,2014
all_taxes,2015,160874178.0,dec,12,6,2014
real_estate,2015,40720823.0,jan,1,7,2015
wage_city,2015,122463751.0,jan,1,7,2015
wage_pica,2015,37605673.0,jan,1,7,2015
wage,2015,160069424.0,jan,1,7,2015
earnings_city,2015,633354.0,jan,1,7,2015
earnings_pica,2015,299291.0,jan,1,7,2015
earnings,2015,932645.0,jan,1,7,2015
net_profits_city,2015,817622.0,jan,1,7,2015
net_profits_pica,2015,548909.0,jan,1,7,2015
net_profits,2015,1366531.0,jan,1,7,2015
birt,2015,23911983.0,jan,1,7,2015
sales,2015,11270952.0,jan,1,7,2015
amusement,2015,888330.0,jan,1,7,2015
tobacco,2015,57027.0,jan,1,7,2015
parking,2015,6208158.0,jan,1,7,2015
valet,2015,120219.0,jan,1,7,2015
real_estate_transfer,2015,14670030.0,jan,1,7,2015
outdoor_ads,2015,212679.0,jan,1,7,2015
other_taxes,2015,7600.0,jan,1,7,2015
all_taxes,2015,221982528.0,jan,1,7,2015
real_estate,2015,282602279.0,feb,2,8,2015
wage_city,2015,111447371.0,feb,2,8,2015
wage_pica,2015,33601632.0,feb,2,8,2015
wage,2015,145049003.0,feb,2,8,2015
earnings_city,2015,647558.0,feb,2,8,2015
earnings_pica,2015,328518.0,feb,2,8,2015
earnings,2015,976076.0,feb,2,8,2015
net_profits_city,2015,786363.0,feb,2,8,2015
net_profits_pica,2015,26973.0,feb,2,8,2015
net_profits,2015,813336.0,feb,2,8,2015
birt,2015,8343285.0,feb,2,8,2015
sales,2015,11391058.0,feb,2,8,2015
amusement,2015,1514998.0,feb,2,8,2015
tobacco,2015,643240.0,feb,2,8,2015
parking,2015,5938776.0,feb,2,8,2015
valet,2015,102802.0,feb,2,8,2015
real_estate_transfer,2015,10180514.0,feb,2,8,2015
outdoor_ads,2015,185454.0,feb,2,8,2015
other_taxes,2015,7400.0,feb,2,8,2015
all_taxes,2015,433791098.0,feb,2,8,2015
real_estate,2015,117111213.0,mar,3,9,2015
wage_city,2015,115547535.0,mar,3,9,2015
wage_pica,2015,34072518.0,mar,3,9,2015
wage,2015,149620053.0,mar,3,9,2015
earnings_city,2015,1016700.0,mar,3,9,2015
earnings_pica,2015,478131.0,mar,3,9,2015
earnings,2015,1494831.0,mar,3,9,2015
net_profits_city,2015,1204264.0,mar,3,9,2015
net_profits_pica,2015,1506736.0,mar,3,9,2015
net_profits,2015,2711000.0,mar,3,9,2015
birt,2015,59938211.0,mar,3,9,2015
sales,2015,10793880.0,mar,3,9,2015
amusement,2015,1034565.0,mar,3,9,2015
tobacco,2015,5720.0,mar,3,9,2015
parking,2015,5983547.0,mar,3,9,2015
valet,2015,144765.0,mar,3,9,2015
real_estate_transfer,2015,11919651.0,mar,3,9,2015
outdoor_ads,2015,201943.0,mar,3,9,2015
other_taxes,2015,0.0,mar,3,9,2015
all_taxes,2015,324901994.0,mar,3,9,2015
real_estate,2015,23934381.0,apr,4,10,2015
wage_city,2015,126803425.0,apr,4,10,2015
wage_pica,2015,38089788.0,apr,4,10,2015
wage,2015,164893213.0,apr,4,10,2015
earnings_city,2015,5598979.0,apr,4,10,2015
earnings_pica,2015,2787909.0,apr,4,10,2015
earnings,2015,8386888.0,apr,4,10,2015
net_profits_city,2015,10727799.0,apr,4,10,2015
net_profits_pica,2015,9606281.0,apr,4,10,2015
net_profits,2015,20334080.0,apr,4,10,2015
birt,2015,265487484.0,apr,4,10,2015
sales,2015,8318128.0,apr,4,10,2015
amusement,2015,3712933.0,apr,4,10,2015
tobacco,2015,13568.0,apr,4,10,2015
parking,2015,7036480.0,apr,4,10,2015
valet,2015,127858.0,apr,4,10,2015
real_estate_transfer,2015,23711327.0,apr,4,10,2015
outdoor_ads,2015,213187.0,apr,4,10,2015
other_taxes,2015,-1717.0,apr,4,10,2015
all_taxes,2015,475683832.0,apr,4,10,2015
real_estate,2015,10386694.0,may,5,11,2015
wage_city,2015,97008119.0,may,5,11,2015
wage_pica,2015,28905435.0,may,5,11,2015
wage,2015,125913554.0,may,5,11,2015
earnings_city,2015,1281442.0,may,5,11,2015
earnings_pica,2015,-89966.0,may,5,11,2015
earnings,2015,1191476.0,may,5,11,2015
net_profits_city,2015,2278364.0,may,5,11,2015
net_profits_pica,2015,4191667.0,may,5,11,2015
net_profits,2015,6470031.0,may,5,11,2015
birt,2015,65450587.0,may,5,11,2015
sales,2015,10148282.0,may,5,11,2015
amusement,2015,960835.0,may,5,11,2015
tobacco,2015,4041.0,may,5,11,2015
parking,2015,6700102.0,may,5,11,2015
valet,2015,123566.0,may,5,11,2015
real_estate_transfer,2015,17558632.0,may,5,11,2015
outdoor_ads,2015,205067.0,may,5,11,2015
other_taxes,2015,0.0,may,5,11,2015
all_taxes,2015,212105731.0,may,5,11,2015
real_estate,2015,11288671.0,jun,6,12,2015
wage_city,2015,102294922.0,jun,6,12,2015
wage_pica,2015,30644771.0,jun,6,12,2015
wage,2015,132939693.0,jun,6,12,2015
earnings_city,2015,248186.0,jun,6,12,2015
earnings_pica,2015,135378.0,jun,6,12,2015
earnings,2015,383564.0,jun,6,12,2015
net_profits_city,2015,356349.0,jun,6,12,2015
net_profits_pica,2015,2698558.0,jun,6,12,2015
net_profits,2015,3054907.0,jun,6,12,2015
birt,2015,-23822877.0,jun,6,12,2015
sales,2015,12037630.0,jun,6,12,2015
amusement,2015,727347.0,jun,6,12,2015
tobacco,2015,3118.0,jun,6,12,2015
parking,2015,6497464.0,jun,6,12,2015
valet,2015,134101.0,jun,6,12,2015
real_estate_transfer,2015,22098532.0,jun,6,12,2015
outdoor_ads,2015,184241.0,jun,6,12,2015
other_taxes,2015,0.0,jun,6,12,2015
all_taxes,2015,132047684.0,jun,6,12,2015
real_estate,2016,10235052.0,jul,7,1,2015
wage_city,2016,124590288.0,jul,7,1,2015
wage_pica,2016,35820945.0,jul,7,1,2015
wage,2016,160411233.0,jul,7,1,2015
earnings_city,2016,629613.0,jul,7,1,2015
earnings_pica,2016,311174.0,jul,7,1,2015
earnings,2016,940787.0,jul,7,1,2015
net_profits_city,2016,257458.0,jul,7,1,2015
net_profits_pica,2016,467178.0,jul,7,1,2015
net_profits,2016,724636.0,jul,7,1,2015
birt,2016,5297479.0,jul,7,1,2015
sales,2016,15027283.0,jul,7,1,2015
amusement,2016,1483573.0,jul,7,1,2015
tobacco,2016,5108.0,jul,7,1,2015
parking,2016,7825501.0,jul,7,1,2015
valet,2016,111882.0,jul,7,1,2015
real_estate_transfer,2016,25048818.0,jul,7,1,2015
outdoor_ads,2016,315175.0,jul,7,1,2015
other_taxes,2016,15425.0,jul,7,1,2015
all_taxes,2016,190842655.0,jul,7,1,2015
real_estate,2016,7113562.0,aug,8,2,2015
wage_city,2016,102125184.0,aug,8,2,2015
wage_pica,2016,30285507.0,aug,8,2,2015
wage,2016,132410691.0,aug,8,2,2015
earnings_city,2016,421387.0,aug,8,2,2015
earnings_pica,2016,205393.0,aug,8,2,2015
earnings,2016,626780.0,aug,8,2,2015
net_profits_city,2016,-55672.0,aug,8,2,2015
net_profits_pica,2016,560344.0,aug,8,2,2015
net_profits,2016,504672.0,aug,8,2,2015
birt,2016,3838410.0,aug,8,2,2015
sales,2016,27000124.0,aug,8,2,2015
amusement,2016,4512672.0,aug,8,2,2015
tobacco,2016,5281.0,aug,8,2,2015
parking,2016,7200179.0,aug,8,2,2015
valet,2016,132171.0,aug,8,2,2015
real_estate_transfer,2016,23163515.0,aug,8,2,2015
outdoor_ads,2016,209869.0,aug,8,2,2015
other_taxes,2016,0.0,aug,8,2,2015
all_taxes,2016,175666682.0,aug,8,2,2015
real_estate,2016,8606289.0,sep,9,3,2015
wage_city,2016,101900627.0,sep,9,3,2015
wage_pica,2016,30121523.0,sep,9,3,2015
wage,2016,132022150.0,sep,9,3,2015
earnings_city,2016,215308.0,sep,9,3,2015
earnings_pica,2016,131376.0,sep,9,3,2015
earnings,2016,346684.0,sep,9,3,2015
net_profits_city,2016,-128011.0,sep,9,3,2015
net_profits_pica,2016,739118.0,sep,9,3,2015
net_profits,2016,611107.0,sep,9,3,2015
birt,2016,18210498.0,sep,9,3,2015
sales,2016,11672149.0,sep,9,3,2015
amusement,2016,1030273.0,sep,9,3,2015
tobacco,2016,1324.0,sep,9,3,2015
parking,2016,7413686.0,sep,9,3,2015
valet,2016,136371.0,sep,9,3,2015
real_estate_transfer,2016,18639101.0,sep,9,3,2015
outdoor_ads,2016,264105.0,sep,9,3,2015
other_taxes,2016,2040.0,sep,9,3,2015
all_taxes,2016,167963760.0,sep,9,3,2015
real_estate,2016,8305396.0,oct,10,4,2015
wage_city,2016,108262332.0,oct,10,4,2015
wage_pica,2016,31939392.0,oct,10,4,2015
wage,2016,140201724.0,oct,10,4,2015
earnings_city,2016,884059.0,oct,10,4,2015
earnings_pica,2016,399366.0,oct,10,4,2015
earnings,2016,1283425.0,oct,10,4,2015
net_profits_city,2016,844110.0,oct,10,4,2015
net_profits_pica,2016,872771.0,oct,10,4,2015
net_profits,2016,1716881.0,oct,10,4,2015
birt,2016,22154231.0,oct,10,4,2015
sales,2016,10951664.0,oct,10,4,2015
amusement,2016,754043.0,oct,10,4,2015
tobacco,2016,1200.0,oct,10,4,2015
parking,2016,7194903.0,oct,10,4,2015
valet,2016,107464.0,oct,10,4,2015
real_estate_transfer,2016,20120208.0,oct,10,4,2015
outdoor_ads,2016,207367.0,oct,10,4,2015
other_taxes,2016,-24896.0,oct,10,4,2015
all_taxes,2016,179762081.0,oct,10,4,2015
real_estate,2016,6892541.0,nov,11,5,2015
wage_city,2016,121487227.0,nov,11,5,2015
wage_pica,2016,36055326.0,nov,11,5,2015
wage,2016,157542553.0,nov,11,5,2015
earnings_city,2016,537212.0,nov,11,5,2015
earnings_pica,2016,214838.0,nov,11,5,2015
earnings,2016,752050.0,nov,11,5,2015
net_profits_city,2016,360422.0,nov,11,5,2015
net_profits_pica,2016,243253.0,nov,11,5,2015
net_profits,2016,603675.0,nov,11,5,2015
birt,2016,5770346.0,nov,11,5,2015
sales,2016,13129746.0,nov,11,5,2015
amusement,2016,1222544.0,nov,11,5,2015
tobacco,2016,21735.0,nov,11,5,2015
parking,2016,7747217.0,nov,11,5,2015
valet,2016,126475.0,nov,11,5,2015
real_estate_transfer,2016,20034171.0,nov,11,5,2015
outdoor_ads,2016,308316.0,nov,11,5,2015
other_taxes,2016,19000.0,nov,11,5,2015
all_taxes,2016,177656952.0,nov,11,5,2015
real_estate,2016,11195293.0,dec,12,6,2015
wage_city,2016,96115852.0,dec,12,6,2015
wage_pica,2016,33707687.0,dec,12,6,2015
wage,2016,129823539.0,dec,12,6,2015
earnings_city,2016,218652.0,dec,12,6,2015
earnings_pica,2016,199935.0,dec,12,6,2015
earnings,2016,418587.0,dec,12,6,2015
net_profits_city,2016,1696697.0,dec,12,6,2015
net_profits_pica,2016,-57309.0,dec,12,6,2015
net_profits,2016,1639388.0,dec,12,6,2015
birt,2016,8987127.0,dec,12,6,2015
sales,2016,10030278.0,dec,12,6,2015
amusement,2016,1085860.0,dec,12,6,2015
tobacco,2016,12365.0,dec,12,6,2015
parking,2016,7206277.0,dec,12,6,2015
valet,2016,121027.0,dec,12,6,2015
real_estate_transfer,2016,14407944.0,dec,12,6,2015
outdoor_ads,2016,262299.0,dec,12,6,2015
other_taxes,2016,16600.0,dec,12,6,2015
all_taxes,2016,151356271.0,dec,12,6,2015
real_estate,2016,48509370.0,jan,1,7,2016
wage_city,2016,131420628.0,jan,1,7,2016
wage_pica,2016,39744644.0,jan,1,7,2016
wage,2016,171165272.0,jan,1,7,2016
earnings_city,2016,542857.0,jan,1,7,2016
earnings_pica,2016,273103.0,jan,1,7,2016
earnings,2016,815960.0,jan,1,7,2016
net_profits_city,2016,25315.0,jan,1,7,2016
net_profits_pica,2016,24042.0,jan,1,7,2016
net_profits,2016,49357.0,jan,1,7,2016
birt,2016,5623052.0,jan,1,7,2016
sales,2016,12433173.0,jan,1,7,2016
amusement,2016,1004229.0,jan,1,7,2016
tobacco,2016,249288.0,jan,1,7,2016
parking,2016,7417009.0,jan,1,7,2016
valet,2016,103292.0,jan,1,7,2016
real_estate_transfer,2016,18869429.0,jan,1,7,2016
outdoor_ads,2016,68240.0,jan,1,7,2016
other_taxes,2016,8700.0,jan,1,7,2016
all_taxes,2016,226274582.0,jan,1,7,2016
real_estate,2016,321666479.0,feb,2,8,2016
wage_city,2016,120811460.0,feb,2,8,2016
wage_pica,2016,36536186.0,feb,2,8,2016
wage,2016,157347646.0,feb,2,8,2016
earnings_city,2016,873545.0,feb,2,8,2016
earnings_pica,2016,439467.0,feb,2,8,2016
earnings,2016,1313012.0,feb,2,8,2016
net_profits_city,2016,439813.0,feb,2,8,2016
net_profits_pica,2016,417689.0,feb,2,8,2016
net_profits,2016,857502.0,feb,2,8,2016
birt,2016,13602188.0,feb,2,8,2016
sales,2016,13742796.0,feb,2,8,2016
amusement,2016,1289824.0,feb,2,8,2016
tobacco,2016,450247.0,feb,2,8,2016
parking,2016,7274736.0,feb,2,8,2016
valet,2016,93694.0,feb,2,8,2016
real_estate_transfer,2016,18078276.0,feb,2,8,2016
outdoor_ads,2016,284037.0,feb,2,8,2016
other_taxes,2016,-1079.0,feb,2,8,2016
all_taxes,2016,498606016.0,feb,2,8,2016
real_estate,2016,112136054.0,mar,3,9,2016
wage_city,2016,129660491.0,mar,3,9,2016
wage_pica,2016,39212339.0,mar,3,9,2016
wage,2016,168872830.0,mar,3,9,2016
earnings_city,2016,2126633.0,mar,3,9,2016
earnings_pica,2016,1069878.0,mar,3,9,2016
earnings,2016,3196511.0,mar,3,9,2016
net_profits_city,2016,1621167.0,mar,3,9,2016
net_profits_pica,2016,1539618.0,mar,3,9,2016
net_profits,2016,3160785.0,mar,3,9,2016
birt,2016,57996446.0,mar,3,9,2016
sales,2016,9556091.0,mar,3,9,2016
amusement,2016,1378246.0,mar,3,9,2016
tobacco,2016,6801.0,mar,3,9,2016
parking,2016,7304689.0,mar,3,9,2016
valet,2016,109348.0,mar,3,9,2016
real_estate_transfer,2016,21852134.0,mar,3,9,2016
outdoor_ads,2016,201256.0,mar,3,9,2016
other_taxes,2016,19686.0,mar,3,9,2016
all_taxes,2016,343969042.0,mar,3,9,2016
real_estate,2016,23970106.0,apr,4,10,2016
wage_city,2016,108730414.0,apr,4,10,2016
wage_pica,2016,32882597.0,apr,4,10,2016
wage,2016,141613011.0,apr,4,10,2016
earnings_city,2016,3798702.0,apr,4,10,2016
earnings_pica,2016,1911069.0,apr,4,10,2016
earnings,2016,5709771.0,apr,4,10,2016
net_profits_city,2016,11741058.0,apr,4,10,2016
net_profits_pica,2016,11150457.0,apr,4,10,2016
net_profits,2016,22891515.0,apr,4,10,2016
birt,2016,241866427.0,apr,4,10,2016
sales,2016,10953759.0,apr,4,10,2016
amusement,2016,3492859.0,apr,4,10,2016
tobacco,2016,5010.0,apr,4,10,2016
parking,2016,7828971.0,apr,4,10,2016
valet,2016,122463.0,apr,4,10,2016
real_estate_transfer,2016,16157325.0,apr,4,10,2016
outdoor_ads,2016,180945.0,apr,4,10,2016
other_taxes,2016,1945.0,apr,4,10,2016
all_taxes,2016,428849984.0,apr,4,10,2016
real_estate,2016,13619371.0,may,5,11,2016
wage_city,2016,118103954.0,may,5,11,2016
wage_pica,2016,35717374.0,may,5,11,2016
wage,2016,153821328.0,may,5,11,2016
earnings_city,2016,2073270.0,may,5,11,2016
earnings_pica,2016,1043031.0,may,5,11,2016
earnings,2016,3116301.0,may,5,11,2016
net_profits_city,2016,5388340.0,may,5,11,2016
net_profits_pica,2016,5117295.0,may,5,11,2016
net_profits,2016,10505635.0,may,5,11,2016
birt,2016,105834063.0,may,5,11,2016
sales,2016,12522984.0,may,5,11,2016
amusement,2016,1157506.0,may,5,11,2016
tobacco,2016,7638.0,may,5,11,2016
parking,2016,8756087.0,may,5,11,2016
valet,2016,144289.0,may,5,11,2016
real_estate_transfer,2016,17487534.0,may,5,11,2016
outdoor_ads,2016,215390.0,may,5,11,2016
other_taxes,2016,247.0,may,5,11,2016
all_taxes,2016,285310673.0,may,5,11,2016
real_estate,2016,-497921.0,jun,6,12,2016
